,slugSeason,nameTeam,namePlayer,statusPlayer,isFinalSeason,isWaived,isOnRoster,isNonGuaranteed,isTeamOption,isPlayerOption,typeContractDetail,value
1183,2021-22,Toronto Raptors,Malachi Flynn,current roster,0,0,1,0,0,0,Guaranteed,2048040.0
1184,2022-23,Toronto Raptors,Malachi Flynn,current roster,0,0,1,0,1,0,Team Option,2145720.0
1185,2023-24,Toronto Raptors,Malachi Flynn,current roster,0,0,1,0,1,0,Team Option,3873025.0
1186,2024-25,Toronto Raptors,Malachi Flynn,current roster,1,0,1,0,0,0,Qualifying Offer,5809538.0
1187,2020-21,Toronto Raptors,OG Anunoby,current roster,0,0,1,0,0,0,Guaranteed,3872215.0
1188,2021-22,Toronto Raptors,OG Anunoby,current roster,0,0,1,0,0,0,Guaranteed,16071429.0
1189,2022-23,Toronto Raptors,OG Anunoby,current roster,0,0,1,0,0,0,Guaranteed,17357143.0
1190,2023-24,Toronto Raptors,OG Anunoby,current roster,0,0,1,0,0,0,Guaranteed,18642857.0
1191,2024-25,Toronto Raptors,OG Anunoby,current roster,1,0,1,0,0,1,Player Option,19928571.0
1192,2020-21,Toronto Raptors,Oshae Brissett,W,0,0,0,0,0,0,Not With Team,300000.0
1193,2020-21,Toronto Raptors,Pascal Siakam,current roster,0,0,1,0,0,0,Guaranteed,30559200.0
1194,2021-22,Toronto Raptors,Pascal Siakam,current roster,0,0,1,0,0,0,Guaranteed,33003936.0
1195,2022-23,Toronto Raptors,Pascal Siakam,current roster,0,0,1,0,0,0,Guaranteed,35448672.0
1196,2023-24,Toronto Raptors,Pascal Siakam,current roster,1,0,1,0,0,0,Guaranteed,37893408.0
1197,2020-21,Toronto Raptors,Patrick McCaw,current roster,1,0,1,0,0,0,Guaranteed,4000000.0
1198,2020-21,Toronto Raptors,Paul Watson,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
1199,2021-22,Toronto Raptors,Paul Watson,current roster,0,0,1,1,0,0,Non-Guaranteed,1701593.0
1200,2022-23,Toronto Raptors,Paul Watson,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
1201,2020-21,Toronto Raptors,Rodney Hood,current roster,0,0,1,0,0,0,Guaranteed,10047450.0
1202,2021-22,Toronto Raptors,Rodney Hood,current roster,1,0,1,1,0,0,Non-Guaranteed,10851246.0
1203,2020-21,Toronto Raptors,Stanley Johnson,current roster,1,0,1,0,0,0,Guaranteed,3804150.0
1204,2020-21,Utah Jazz,Bojan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,17850000.0
1205,2021-22,Utah Jazz,Bojan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18700000.0
1206,2022-23,Utah Jazz,Bojan Bogdanovic,current roster,1,0,1,0,0,0,Guaranteed,19550000.0
1207,2020-21,Utah Jazz,Derrick Favors,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
1208,2021-22,Utah Jazz,Derrick Favors,current roster,0,0,1,0,0,0,Guaranteed,9720900.0
1209,2022-23,Utah Jazz,Derrick Favors,current roster,1,0,1,0,0,1,Player Option,10183800.0
1210,2020-21,Utah Jazz,Donovan Mitchell,current roster,0,0,1,0,0,0,Guaranteed,5195501.0
1211,2021-22,Utah Jazz,Donovan Mitchell,current roster,0,0,1,0,0,0,Guaranteed,28103500.0
1212,2022-23,Utah Jazz,Donovan Mitchell,current roster,0,0,1,0,0,0,Guaranteed,30351780.0
1213,2023-24,Utah Jazz,Donovan Mitchell,current roster,0,0,1,0,0,0,Guaranteed,32600060.0
1214,2024-25,Utah Jazz,Donovan Mitchell,current roster,1,0,1,0,0,0,Guaranteed,34848340.0
1215,2020-21,Utah Jazz,Elijah Hughes,current roster,0,0,1,0,0,0,Guaranteed,898310.0
1216,2021-22,Utah Jazz,Elijah Hughes,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
1217,2022-23,Utah Jazz,Elijah Hughes,current roster,1,0,1,0,0,0,Qualifying Offer,1919247.0
1218,2020-21,Utah Jazz,Ersan Ilyasova,current roster,1,0,1,0,0,0,Guaranteed,754783.0
1219,2020-21,Utah Jazz,Georges Niang,current roster,1,0,1,0,0,0,Guaranteed,1783557.0
1220,2021-22,Utah Jazz,Jarrell Brantley,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
1221,2020-21,Utah Jazz,Joe Ingles,current roster,0,0,1,0,0,0,Guaranteed,10863637.0
1222,2021-22,Utah Jazz,Joe Ingles,current roster,1,0,1,0,0,0,Guaranteed,13036364.0
1223,2020-21,Utah Jazz,Jordan Clarkson,current roster,0,0,1,0,0,0,Guaranteed,11500000.0
1224,2021-22,Utah Jazz,Jordan Clarkson,current roster,0,0,1,0,0,0,Guaranteed,12420000.0
1225,2022-23,Utah Jazz,Jordan Clarkson,current roster,0,0,1,0,0,0,Guaranteed,13340000.0
1226,2023-24,Utah Jazz,Jordan Clarkson,current roster,1,0,1,0,0,1,Player Option,14260000.0
1227,2020-21,Utah Jazz,Juwan Morgan,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
1228,2021-22,Utah Jazz,Juwan Morgan,current roster,1,0,1,0,0,0,Qualifying Offer,1897476.0
1229,2020-21,Utah Jazz,Matt Thomas,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
1230,2021-22,Utah Jazz,Matt Thomas,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
1231,2022-23,Utah Jazz,Matt Thomas,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
1232,2020-21,Utah Jazz,Mike Conley,current roster,1,0,1,0,0,0,Guaranteed,34502132.0
1233,2020-21,Utah Jazz,Miye Oni,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
1234,2021-22,Utah Jazz,Miye Oni,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
1235,2022-23,Utah Jazz,Miye Oni,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
1236,2020-21,Utah Jazz,Royce O'Neale,current roster,0,0,1,0,0,0,Guaranteed,8500000.0
1237,2021-22,Utah Jazz,Royce O'Neale,current roster,0,0,1,0,0,0,Guaranteed,8800000.0
1238,2022-23,Utah Jazz,Royce O'Neale,current roster,0,0,1,0,0,0,Guaranteed,9200000.0
1239,2023-24,Utah Jazz,Royce O'Neale,current roster,1,0,1,1,0,0,Non-Guaranteed,9500000.0
1240,2020-21,Utah Jazz,Rudy Gobert,current roster,0,0,1,0,0,0,Guaranteed,27525281.0
1241,2021-22,Utah Jazz,Rudy Gobert,current roster,0,0,1,0,0,0,Guaranteed,35344828.0
1242,2022-23,Utah Jazz,Rudy Gobert,current roster,0,0,1,0,0,0,Guaranteed,38172414.0
1243,2023-24,Utah Jazz,Rudy Gobert,current roster,0,0,1,0,0,0,Guaranteed,41000000.0
1244,2024-25,Utah Jazz,Rudy Gobert,current roster,1,0,1,0,0,0,Guaranteed,43827586.0
1245,2020-21,Utah Jazz,Shaquille Harrison,W,0,0,0,0,0,0,Not With Team,770433.0
1246,2020-21,Utah Jazz,Udoka Azubuike,current roster,0,0,1,0,0,0,Guaranteed,1977000.0
1247,2021-22,Utah Jazz,Udoka Azubuike,current roster,0,0,1,0,0,0,Guaranteed,2075880.0
1248,2022-23,Utah Jazz,Udoka Azubuike,current roster,0,0,1,0,1,0,Team Option,2174880.0
1249,2023-24,Utah Jazz,Udoka Azubuike,current roster,0,0,1,0,1,0,Team Option,3923484.0
1250,2024-25,Utah Jazz,Udoka Azubuike,current roster,1,0,1,0,0,0,Qualifying Offer,5818527.0
1251,2020-21,Washington Wizards,Alex Len,current roster,1,0,1,0,0,0,Guaranteed,1265372.0
1252,2020-21,Washington Wizards,Anthony Gill,current roster,0,0,1,0,0,0,Guaranteed,898310.0
1253,2021-22,Washington Wizards,Anthony Gill,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
1254,2022-23,Washington Wizards,Anthony Gill,current roster,1,0,1,0,0,0,Qualifying Offer,1919247.0
1255,2020-21,Washington Wizards,Anzejs Pasecniks,W,0,0,0,0,0,0,Not With Team,374297.0
1256,2020-21,Washington Wizards,Bradley Beal,current roster,0,0,1,0,0,0,Guaranteed,28751774.0
1257,2021-22,Washington Wizards,Bradley Beal,current roster,0,0,1,0,0,0,Guaranteed,33724200.0
1258,2022-23,Washington Wizards,Bradley Beal,current roster,1,0,1,0,0,1,Player Option,36422136.0
1259,2020-21,Washington Wizards,Chandler Hutchison,current roster,0,0,1,0,0,0,Guaranteed,2443440.0
1260,2021-22,Washington Wizards,Chandler Hutchison,current roster,0,0,1,0,0,0,Guaranteed,4019459.0
1261,2022-23,Washington Wizards,Chandler Hutchison,current roster,1,0,1,0,0,0,Qualifying Offer,5820177.0
1262,2020-21,Washington Wizards,Daniel Gafford,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
1263,2021-22,Washington Wizards,Daniel Gafford,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
1264,2022-23,Washington Wizards,Daniel Gafford,current roster,0,0,1,0,1,0,Team Option,1930681.0
1265,2020-21,Washington Wizards,Davis Bertans,current roster,0,0,1,0,0,0,Guaranteed,15000000.0
1266,2021-22,Washington Wizards,Davis Bertans,current roster,0,0,1,0,0,0,Guaranteed,16000000.0
1267,2022-23,Washington Wizards,Davis Bertans,current roster,0,0,1,0,0,0,Guaranteed,16000000.0
1268,2023-24,Washington Wizards,Davis Bertans,current roster,0,0,1,0,0,0,Guaranteed,17000000.0
1269,2024-25,Washington Wizards,Davis Bertans,current roster,1,0,1,0,0,0,Early Termination,16000000.0
1270,2020-21,Washington Wizards,Deni Avdija,current roster,0,0,1,0,0,0,Guaranteed,4469160.0
1271,2021-22,Washington Wizards,Deni Avdija,current roster,0,0,1,0,0,0,Guaranteed,4692840.0
1272,2022-23,Washington Wizards,Deni Avdija,current roster,0,0,1,0,1,0,Team Option,4916160.0
1273,2023-24,Washington Wizards,Deni Avdija,current roster,0,0,1,0,1,0,Team Option,6263188.0
1274,2024-25,Washington Wizards,Deni Avdija,current roster,1,0,1,0,0,0,Qualifying Offer,8486620.0
1275,2021-22,Washington Wizards,Garrison Mathews,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
1276,2020-21,Washington Wizards,Isaac Bonga,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
1277,2021-22,Washington Wizards,Isaac Bonga,current roster,1,0,1,0,0,0,Qualifying Offer,2079826.0
1278,2020-21,Washington Wizards,Ish Smith,current roster,1,0,1,0,0,0,Guaranteed,6000000.0
1279,2020-21,Washington Wizards,Jerome Robinson,current roster,1,0,1,0,0,0,Guaranteed,3737520.0
1280,2020-21,Washington Wizards,Jordan Bell,E,0,0,0,0,0,0,Not With Team,110998.0
1281,2020-21,Washington Wizards,Raul Neto,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
1282,2020-21,Washington Wizards,Robin Lopez,current roster,1,0,1,0,0,0,Guaranteed,7300000.0
1283,2020-21,Washington Wizards,Rui Hachimura,current roster,0,0,1,0,0,0,Guaranteed,4692840.0
1284,2021-22,Washington Wizards,Rui Hachimura,current roster,0,0,1,0,0,0,Guaranteed,4916160.0
1285,2022-23,Washington Wizards,Rui Hachimura,current roster,0,0,1,0,1,0,Team Option,6263188.0
1286,2023-24,Washington Wizards,Rui Hachimura,current roster,1,0,1,0,0,0,Qualifying Offer,8486620.0
1287,2020-21,Washington Wizards,Russell Westbrook,current roster,0,0,1,0,0,0,Guaranteed,41358814.0
1288,2021-22,Washington Wizards,Russell Westbrook,current roster,0,0,1,0,0,0,Guaranteed,44211146.0
1289,2022-23,Washington Wizards,Russell Westbrook,current roster,1,0,1,0,0,1,Player Option,47063478.0
1290,2020-21,Washington Wizards,Thomas Bryant,current roster,0,0,1,0,0,0,Guaranteed,8333333.0
1291,2021-22,Washington Wizards,Thomas Bryant,current roster,1,0,1,0,0,0,Guaranteed,8666667.0
